X,Y,Z,facies,density,porosity,permeability
73,91,193,0,2.28807,0.1247,339.008041
73,91,192,0,2.268049,0.1382,312.471203
73,91,191,0,2.256037,0.1463,388.731738
73,91,190,0,2.267753,0.1384,368.222227
73,91,189,0,2.261969,0.1423,394.811687
73,91,188,0,2.252626,0.1486,97.487739
73,91,187,0,2.262266,0.1421,71.452923
73,91,186,0,2.287773,0.1249,97.54612
73,91,185,0,2.257372,0.1454,99.437455
73,91,184,0,2.267605,0.1385,163.230007
73,91,183,0,2.261673,0.1425,71.569832
73,91,182,0,2.254554,0.1473,305.133577
73,91,181,0,2.270274,0.1367,50.311817
73,91,180,0,2.257817,0.1451,349.759887
73,91,179,0,2.165574,0.2073,295.964758
73,91,178,0,2.253219,0.1482,171.155161
73,91,177,0,2.252181,0.1489,310.863692
73,91,176,0,2.307794,0.1114,48.650802
73,91,175,0,2.259151,0.1442,65.959902
73,91,174,0,2.253071,0.1483,130.265677
73,91,173,0,2.256334,0.1461,73.47676
73,91,172,0,2.307942,0.1113,78.269039
73,91,171,2,2.151721,0.2969,3587.649438
73,91,170,2,2.184382,0.2798,3587.814659
73,91,169,2,2.255816,0.2424,2466.607229
73,91,168,2,2.211122,0.2658,2423.873776
73,91,167,2,2.211122,0.2658,1802.395108
73,91,166,2,2.215897,0.2633,1475.774494
73,91,165,2,2.201954,0.2706,2033.152711
73,91,164,2,2.180753,0.2817,2297.153413
73,91,163,2,2.253715,0.2435,2172.150937
73,91,162,2,2.179989,0.2821,3341.411785
73,91,161,2,2.196797,0.2733,3197.127823
73,91,160,3,2.350663,0.0674,16.709367
73,91,159,1,2.162312,0.2904,3765.043515
73,91,158,1,2.162312,0.2904,3432.41665
73,91,157,1,2.198936,0.2712,2994.332334
73,91,156,1,2.187873,0.277,3294.958887
73,91,155,1,2.203705,0.2687,2535.8876
73,91,154,1,2.181387,0.2804,2773.703279
73,91,153,1,2.179098,0.2816,2895.942937
73,91,152,1,2.18463,0.2787,2427.00125
73,91,151,3,2.35008,0.0678,13.052689
73,91,150,3,2.34439,0.0717,13.883533
73,91,149,0,2.353619,0.0805,41.755145
73,91,148,0,2.345907,0.0857,26.258505
73,91,147,2,2.216088,0.2632,1859.002612
73,91,146,2,2.220099,0.2611,3618.595177
73,91,145,2,2.234806,0.2534,2334.532907
73,91,144,2,2.28141,0.229,1690.830215
73,91,143,2,2.261928,0.2392,1552.529997
73,91,142,2,2.278545,0.2305,2682.934067
73,91,141,2,2.238435,0.2515,1799.616639
73,91,140,2,2.264602,0.2378,1745.339831
73,91,139,2,2.266703,0.2367,1591.878804
73,91,138,2,2.268995,0.2355,2634.086303
73,91,137,2,2.27759,0.231,1729.099559
73,91,136,2,2.212459,0.2651,2445.738387
73,91,135,2,2.25849,0.241,1784.390901
73,91,134,2,2.161653,0.2917,2688.314039
73,91,133,2,2.192595,0.2755,3247.132422
73,91,132,2,2.126318,0.3102,4417.026451
73,91,131,2,2.173686,0.2854,3334.187354
73,91,130,2,2.158788,0.2932,3280.726299
73,91,129,2,2.171967,0.2863,3349.500138
73,91,128,3,2.342931,0.0727,17.254803
73,91,127,3,2.342055,0.0733,15.892419
73,91,126,0,2.298006,0.118,74.137852
73,91,125,0,2.309128,0.1105,90.165418
73,91,124,0,2.288366,0.1245,95.494861
73,91,123,0,2.29326,0.1212,41.607345
73,91,122,0,2.315654,0.1061,133.082209
73,91,121,0,2.310018,0.1099,61.157539
73,91,120,0,2.307497,0.1116,55.476621
73,91,119,0,2.319954,0.1032,41.098881
73,91,118,0,2.354805,0.0797,24.044182
73,91,117,0,2.35955,0.0765,29.611472
73,91,116,0,2.345759,0.0858,30.536552
73,91,115,0,2.373194,0.0673,10.775068
73,91,114,0,2.377346,0.0645,17.25083
73,91,113,2,2.176933,0.2837,5243.605375
73,91,112,2,2.186865,0.2785,4891.476822
73,91,111,2,2.210549,0.2661,5551.239951
73,91,110,2,2.157451,0.2939,5562.499693
73,91,109,2,2.159361,0.2929,4381.370704
73,91,108,2,2.213987,0.2643,4381.168939
73,91,107,2,2.228312,0.2568,5276.913801
73,91,106,3,2.349204,0.0684,10.949896
73,91,105,1,2.181005,0.2806,4417.331579
73,91,104,1,2.226785,0.2566,3745.846702
73,91,103,3,2.365545,0.0572,10.01913
73,91,102,0,2.384465,0.0597,4.349957
73,91,101,0,2.393066,0.0539,8.223032
73,91,100,0,2.374974,0.0661,14.792787
73,91,99,2,2.244547,0.2483,3860.557275
73,91,98,2,2.235952,0.2528,3867.675238
73,91,97,2,2.202909,0.2701,3683.83356
73,91,96,2,2.264602,0.2378,2642.04372
73,91,95,2,2.283129,0.2281,2928.127612
73,91,94,2,2.281219,0.2291,2127.110248
73,91,93,2,2.324003,0.2067,1904.364162
73,91,92,2,2.307959,0.2151,1810.005939
73,91,91,2,2.297263,0.2207,2098.070126
73,91,90,2,2.182472,0.2808,3478.243642
73,91,89,2,2.255052,0.2428,3087.09504
73,91,88,2,2.278927,0.2303,2428.62242
73,91,87,2,2.266321,0.2369,2728.726446
73,91,86,2,2.254861,0.2429,2953.112555
73,91,85,2,2.235761,0.2529,3267.307427
73,91,84,3,2.368901,0.0549,5.711787
73,91,83,3,2.373861,0.0515,7.951682
73,91,82,3,2.373278,0.0519,6.62122
73,91,81,3,2.359271,0.0615,9.092745
73,91,80,3,2.362919,0.059,8.717421
107,85,199,0,2.318768,0.104,50.07489
107,85,198,0,2.343386,0.0874,28.741538
107,85,197,0,2.312984,0.1079,18.680565
107,85,196,0,2.323365,0.1009,96.7186
107,85,195,0,2.333005,0.0944,37.77983
107,85,194,0,2.294743,0.1202,78.31591
107,85,193,0,2.308239,0.1111,60.997214
107,85,192,0,2.332412,0.0948,38.578914
107,85,191,0,2.357178,0.0781,29.843517
107,85,190,0,2.339827,0.0898,43.755233
107,85,189,0,2.330335,0.0962,48.358186
107,85,188,0,2.336267,0.0922,22.763026
107,85,187,0,2.324552,0.1001,168.939031
107,85,186,0,2.327963,0.0978,49.727886
107,85,185,0,2.306311,0.1124,51.674942
107,85,184,0,2.344424,0.0867,49.68325
107,85,183,0,2.366521,0.0718,29.132651
107,85,182,0,2.385948,0.0587,41.030801
107,85,181,0,2.374974,0.0661,30.201603
107,85,180,0,2.373639,0.067,7.995617
107,85,179,0,2.403002,0.0472,10.438065
107,85,178,0,2.368597,0.0704,30.602013
107,85,177,0,2.368597,0.0704,24.239296
107,85,176,0,2.380016,0.0627,27.798413
107,85,175,0,2.393215,0.0538,25.940599
107,85,174,0,2.39974,0.0494,13.236708
107,85,173,0,2.364741,0.073,11.593378
107,85,172,0,2.379571,0.063,18.202037
107,85,171,0,2.396625,0.0515,15.411681
107,85,170,0,2.394401,0.053,13.000498
107,85,169,0,2.394104,0.0532,16.433119
107,85,168,0,2.378088,0.064,10.25345
107,85,167,0,2.403299,0.047,6.732076
107,85,166,0,2.3901,0.0559,3.32185
107,85,165,0,2.393511,0.0536,4.098265
107,85,164,0,2.345165,0.0862,4.355891
107,85,163,0,2.386838,0.0581,10.250617
107,85,162,0,2.36133,0.0753,14.800282
107,85,161,0,2.34561,0.0859,7.960585
107,85,160,0,2.375122,0.066,4.275767
107,85,159,0,2.372304,0.0679,10.277796
107,85,158,0,2.37097,0.0688,13.125927
107,85,157,0,2.358512,0.0772,8.944437
107,85,156,0,2.361775,0.075,10.678494
107,85,155,2,2.265557,0.2373,1341.436132
107,85,154,2,2.238817,0.2513,1192.943843
107,85,153,2,2.186483,0.2787,1772.148045
107,85,152,2,2.301274,0.2186,1197.815697
107,85,151,2,2.319419,0.2091,712.492013
107,85,150,2,2.286185,0.2265,1023.080955
107,85,149,2,2.336227,0.2003,907.110095
107,85,148,2,2.290387,0.2243,1656.532649
107,85,147,2,2.278354,0.2306,1470.178272
107,85,146,2,2.306431,0.2159,1745.380019
107,85,145,2,2.298218,0.2202,946.433273
107,85,144,2,2.267467,0.2363,1639.041689
107,85,143,2,2.318082,0.2098,969.036197
107,85,142,2,2.314644,0.2116,1250.978944
107,85,141,3,2.357958,0.0624,8.860087
107,85,140,3,2.349788,0.068,9.934294
107,85,139,1,2.196456,0.2725,2539.451951
107,85,138,1,2.216676,0.2619,2154.120531
107,85,137,1,2.226213,0.2569,2221.876932
107,85,136,1,2.205612,0.2677,2510.26748
107,85,135,3,2.348183,0.0691,17.965115
107,85,134,0,2.313874,0.1073,38.469806
107,85,133,0,2.31165,0.1088,55.331189
107,85,132,0,2.335229,0.0929,157.057977
107,85,131,0,2.325145,0.0997,104.416709
107,85,130,0,2.294002,0.1207,32.992103
107,85,129,0,2.283917,0.1275,60.868136
107,85,128,0,2.281841,0.1289,104.925247
107,85,127,0,2.313429,0.1076,115.366575
107,85,126,0,2.280655,0.1297,28.980108
107,85,125,0,2.269384,0.1373,94.030772
107,85,124,0,2.265973,0.1396,73.498758
107,85,123,0,2.304086,0.1139,30.492989
107,85,122,0,2.28896,0.1241,44.313903
107,85,121,0,2.287773,0.1249,31.629331
107,85,120,0,2.262266,0.1421,117.314042
107,85,119,0,2.349763,0.0831,26.793534
107,85,118,0,2.349466,0.0833,26.346929
107,85,117,0,2.372749,0.0676,12.639212
107,85,116,0,2.361627,0.0751,22.919229
107,85,115,0,2.365483,0.0725,19.640837
107,85,114,0,2.369487,0.0698,20.395765
107,85,113,0,2.334488,0.0934,14.797897
107,85,112,0,2.366669,0.0717,16.370804
107,85,111,0,2.360885,0.0756,17.964701
107,85,110,0,2.36044,0.0759,19.72877
107,85,109,0,2.393956,0.0533,7.747079
107,85,108,0,2.378533,0.0637,13.686109
107,85,107,0,2.350652,0.0825,11.559791
107,85,106,0,2.365334,0.0726,12.047862
107,85,105,0,2.404189,0.0464,16.196456
107,85,104,0,2.415015,0.0391,10.51865
107,85,103,0,2.403299,0.047,10.595464
107,85,102,0,2.393659,0.0535,2.686742
107,85,101,0,2.395439,0.0523,6.797919
107,85,100,0,2.416201,0.0383,5.370541
107,85,99,2,2.254097,0.2433,4019.943971
107,85,98,2,2.261928,0.2392,2995.297748
107,85,97,2,2.291533,0.2237,2644.660934
107,85,96,2,2.264029,0.2381,2946.184905
107,85,95,2,2.313307,0.2123,2465.414807
107,85,94,2,2.268995,0.2355,2040.562964
107,85,93,2,2.312734,0.2126,1824.819865
107,85,92,2,2.323239,0.2071,1061.94005
107,85,91,2,2.320756,0.2084,1510.18447
107,85,90,2,2.397538,0.1682,1158.137169
107,85,89,2,2.329733,0.2037,1183.668254
107,85,88,2,2.290005,0.2245,1475.944408
107,85,87,2,2.284084,0.2276,2217.021986
107,85,86,2,2.266703,0.2367,2574.18645
107,85,85,2,2.314644,0.2116,2381.716142
107,85,84,3,2.385971,0.0432,2.901142
107,85,83,3,2.386263,0.043,1.640601
107,85,82,3,2.38816,0.0417,1.42633
107,85,81,3,2.385825,0.0433,3.602575
107,85,80,3,2.397351,0.0354,3.240925
77,111,199,0,2.270867,0.1363,247.850615
77,111,198,0,2.263007,0.1416,314.731347
77,111,197,0,2.26538,0.14,370.407695
77,111,196,0,2.177735,0.1991,501.649057
77,111,195,0,2.271164,0.1361,530.517849
77,111,194,0,2.276799,0.1323,215.263303
77,111,193,0,2.262711,0.1418,331.932671
77,111,192,0,2.25574,0.1465,298.201621
77,111,191,0,2.290888,0.1228,294.998631
77,111,190,0,2.300379,0.1164,169.593811
77,111,189,0,2.263897,0.141,363.789366
77,111,188,0,2.254406,0.1474,364.938767
77,111,187,0,2.268049,0.1382,104.423922
77,111,186,0,2.26449,0.1406,297.666527
77,111,185,0,2.280358,0.1299,64.288013
77,111,184,0,2.274723,0.1337,302.670434
77,111,183,0,2.30023,0.1165,295.917058
77,111,182,0,2.304679,0.1135,313.285287
77,111,181,0,2.279913,0.1302,95.556448
77,111,180,0,2.313726,0.1074,114.106399
77,111,179,0,2.321289,0.1023,79.10064
77,111,178,0,2.29593,0.1194,142.554194
77,111,177,0,2.346055,0.0856,130.265677
77,111,176,0,2.33256,0.0947,162.25945
77,111,175,0,2.333895,0.0938,53.80839
77,111,174,0,2.315802,0.106,45.29393
77,111,173,0,2.346352,0.0854,30.410951
77,111,172,0,2.341458,0.0887,57.428834
77,111,171,2,2.173495,0.2855,1793.494297
77,111,170,2,2.23366,0.254,1652.684675
77,111,169,2,2.269759,0.2351,1690.285243
77,111,168,2,2.277781,0.2309,1178.935377
77,111,167,2,2.303757,0.2173,1032.594958
77,111,166,2,2.305094,0.2166,1533.945748
77,111,165,2,2.221436,0.2604,2334.479153
77,111,164,2,2.183045,0.2805,3625.767902
77,111,163,2,2.198134,0.2726,2824.48973
77,111,162,2,2.195651,0.2739,3419.400729
77,111,161,2,2.131093,0.3077,3669.103815
77,111,160,2,2.14007,0.303,3008.22281
77,111,159,2,2.168338,0.2882,4134.090694
77,111,158,2,2.198707,0.2723,2918.031663
77,111,157,2,2.201763,0.2707,3777.722041
77,111,156,2,2.170248,0.2872,2945.981396
77,111,155,2,2.179989,0.2821,3356.989632
77,111,154,2,2.175023,0.2847,2216.511557
77,111,153,2,2.212077,0.2653,2946.117067
77,111,152,3,2.373132,0.052,8.951215
77,111,151,3,2.370798,0.0536,9.12536
77,111,150,3,2.366129,0.0568,7.265542
77,111,149,2,2.273388,0.2332,2217.021986
77,111,148,2,2.247985,0.2465,1492.588187
77,111,147,2,2.273197,0.2333,1800.15541
77,111,146,2,2.211695,0.2655,3245.413213
77,111,145,2,2.211313,0.2657,2117.970955
77,111,144,2,2.267085,0.2365,1648.162392
77,111,143,2,2.231177,0.2553,1800.8602
77,111,142,2,2.273006,0.2334,2128.5311
77,111,141,2,2.228503,0.2567,1657.486501
77,111,140,2,2.215324,0.2636,1768.072218
77,111,139,3,2.366712,0.0564,6.639234
77,111,138,3,2.371673,0.053,5.967975
77,111,137,1,2.209999,0.2654,2737.284889
77,111,136,1,2.203132,0.269,2486.680565
77,111,135,3,2.379697,0.0475,4.827841
77,111,134,2,2.249322,0.2458,2247.4498
77,111,133,2,2.255243,0.2427,1784.062234
77,111,132,2,2.198325,0.2725,2955.357339
77,111,131,2,2.183236,0.2804,3728.721956
77,111,130,2,2.217043,0.2627,3672.484741
77,111,129,2,2.187438,0.2782,2462.691435
77,111,128,2,2.170248,0.2872,2944.760642
77,111,127,3,2.34935,0.0683,10.32809
77,111,126,3,2.352122,0.0664,11.930263
77,111,125,3,2.354603,0.0647,13.688
77,111,124,0,2.30809,0.1112,61.098423
77,111,123,0,2.262859,0.1417,301.224297
77,111,122,0,2.294595,0.1203,105.589322
77,111,121,0,2.31165,0.1088,253.816587
77,111,120,0,2.313578,0.1075,97.507944
77,111,119,1,2.169751,0.2865,5157.390311
77,111,118,1,2.154301,0.2946,5468.018812
77,111,117,1,2.15926,0.292,5469.403951
77,111,116,1,2.151058,0.2963,5457.95562
77,111,115,1,2.152011,0.2958,5408.913049
77,111,114,1,2.148959,0.2974,5138.306425
77,111,113,3,2.339283,0.0752,21.928049
77,111,112,3,2.330091,0.0815,22.447088
77,111,111,2,2.069782,0.3398,5706.108166
77,111,110,2,2.082006,0.3334,5619.012523
77,111,109,2,2.083725,0.3325,5576.478087
77,111,108,2,2.14962,0.298,5735.350979
77,111,107,2,2.22602,0.258,5573.268932
77,111,106,2,2.205392,0.2688,5344.535917
77,111,105,2,2.229267,0.2563,5240.467114
77,111,104,2,2.16681,0.289,5433.879457
77,111,103,2,2.227739,0.2571,3881.146177
77,111,102,2,2.233851,0.2539,3366.123145
77,111,101,3,2.374445,0.0511,8.944952
77,111,100,1,2.201797,0.2697,3764.783444
77,111,99,1,2.218774,0.2608,3766.430864
77,111,98,1,2.206757,0.2671,4401.695544
77,111,97,3,2.368901,0.0549,7.659704
77,111,96,3,2.356791,0.0632,9.10148
77,111,95,2,2.255434,0.2426,3288.516309
77,111,94,2,2.253906,0.2434,1832.103482
77,111,93,2,2.266894,0.2366,3589.136703
77,111,92,2,2.161462,0.2918,3383.763489
77,111,91,2,2.332025,0.2025,1784.719628
77,111,90,3,2.343952,0.072,12.310339
77,111,89,1,2.186156,0.2779,4226.102245
77,111,88,1,2.181387,0.2804,3782.857659
77,111,87,1,2.195884,0.2728,4731.18576
77,111,86,1,2.196456,0.2725,4166.102972
77,111,85,1,2.21534,0.2626,4035.431688
77,111,84,1,2.184248,0.2789,4210.464403
77,111,83,3,2.355624,0.064,13.774949
77,111,82,3,2.344973,0.0713,13.789547
77,111,81,3,2.341034,0.074,13.240366
77,111,80,3,2.352998,0.0658,18.086311
107,111,199,0,2.281248,0.1293,33.638762
107,111,198,0,2.305569,0.1129,66.444647
107,111,197,0,2.315505,0.1062,38.551386
107,111,196,0,2.313578,0.1075,97.532645
107,111,195,0,2.346352,0.0854,78.570587
107,111,194,0,2.326331,0.0989,103.416539
107,111,193,0,2.325441,0.0995,38.826657
107,111,192,0,2.345907,0.0857,41.621718
107,111,191,0,2.333301,0.0942,31.503587
107,111,190,0,2.335229,0.0929,61.118122
107,111,189,0,2.316543,0.1055,161.123913
107,111,188,0,2.319213,0.1037,104.486456
107,111,187,0,2.306756,0.1121,104.032731
107,111,186,0,2.310463,0.1096,97.519171
107,111,185,0,2.303196,0.1145,73.729281
107,111,184,0,2.351246,0.0821,73.426022
107,111,183,0,2.322031,0.1018,41.729194
107,111,182,0,2.283324,0.1279,65.988765
107,111,181,0,2.320251,0.103,79.146188
107,111,180,0,2.335822,0.0925,92.601922
107,111,179,2,2.179225,0.2825,3587.897273
107,111,178,2,2.169675,0.2875,3145.284973
107,111,177,2,2.250659,0.2451,2128.041044
107,111,176,2,2.179798,0.2822,3332.652258
107,111,175,2,2.154395,0.2955,3243.172135
107,111,174,2,2.189157,0.2773,3081.555543
107,111,173,2,2.213987,0.2643,2178.010655
107,111,172,2,2.213414,0.2646,3196.538945
107,111,171,2,2.244165,0.2485,2125.152009
107,111,170,2,2.188011,0.2779,2703.709332
107,111,169,2,2.307195,0.2155,1286.382135
107,111,168,2,2.22602,0.258,1783.610416
107,111,167,2,2.323239,0.2071,1657.715507
107,111,166,2,2.278927,0.2303,2072.430618
107,111,165,2,2.274343,0.2327,2074.101473
107,111,164,2,2.240536,0.2504,2338.837239
107,111,163,2,2.213796,0.2644,2095.945569
107,111,162,2,2.22793,0.257,2347.307573
107,111,161,3,2.363794,0.0584,10.424134
107,111,160,3,2.358104,0.0623,12.461491
107,111,159,0,2.365186,0.0727,44.187558
107,111,158,0,2.33256,0.0947,43.620436
107,111,157,0,2.335822,0.0925,30.659142
107,111,156,0,2.337454,0.0914,78.38627
107,111,155,0,2.318768,0.104,52.560562
107,111,154,0,2.305273,0.1131,59.812231
107,111,153,0,2.28199,0.1288,79.08425
107,111,152,0,2.29593,0.1194,60.929835
107,111,151,0,2.300824,0.1161,67.212492
107,111,150,0,2.295781,0.1195,78.778916
107,111,149,0,2.289849,0.1235,79.067863
107,111,148,0,2.262711,0.1418,95.530049
107,111,147,0,2.275761,0.133,213.181739
107,111,146,0,2.320696,0.1027,96.934863
107,111,145,0,2.292964,0.1214,37.956836
107,111,144,0,2.286735,0.1256,95.563049
107,111,143,0,2.280655,0.1297,95.549848
107,111,142,0,2.325441,0.0995,78.384465
107,111,141,0,2.301862,0.1154,153.345134
107,111,140,0,2.300082,0.1166,78.728142
107,111,139,0,2.318026,0.1045,215.094844
107,111,138,0,2.291184,0.1226,52.616263
107,111,137,0,2.306163,0.1125,119.07758
107,111,136,0,2.289256,0.1239,101.099731
107,111,135,0,2.320844,0.1026,78.949612
107,111,134,0,2.345759,0.0858,139.733327
107,111,133,0,2.364741,0.073,28.715739
107,111,132,0,2.311205,0.1091,32.18474
107,111,131,0,2.336712,0.0919,30.458604
107,111,130,0,2.345017,0.0863,79.111569
107,111,129,0,2.351097,0.0822,41.45434
107,111,128,0,2.334636,0.0933,38.498162
107,111,127,0,2.318026,0.1045,61.127974
107,111,126,0,2.276502,0.1325,61.163172
107,111,125,0,2.276799,0.1323,105.21799
107,111,124,0,2.313281,0.1077,179.762873
107,111,123,0,2.308239,0.1111,175.747842
107,111,122,0,2.323514,0.1008,73.498758
107,111,121,0,2.355843,0.079,65.674988
107,111,120,0,2.314319,0.107,60.120142
107,111,119,0,2.302307,0.1151,61.219531
107,111,118,0,2.320844,0.1026,61.274532
107,111,117,0,2.313281,0.1077,73.434476
107,111,116,0,2.314764,0.1067,38.554937
107,111,115,0,2.262859,0.1417,73.471685
107,111,114,0,2.276947,0.1322,130.265677
107,111,113,1,2.171468,0.2856,5521.537169
107,111,112,1,2.152202,0.2957,5101.524774
107,111,111,1,2.167081,0.2879,4867.321124
107,111,110,1,2.154873,0.2943,5259.324893
107,111,109,1,2.153919,0.2948,5235.401583
107,111,108,1,2.152775,0.2954,5526.243282
107,111,107,1,2.150485,0.2966,5117.878837
107,111,106,1,2.169179,0.2868,5111.63694
107,111,105,1,2.162312,0.2904,5263.928723
107,111,104,1,2.170705,0.286,4761.348827
107,111,103,1,2.19493,0.2733,4046.97014
107,111,102,1,2.190924,0.2754,3974.751666
107,111,101,1,2.204277,0.2684,4636.283667
107,111,100,1,2.192069,0.2748,3963.510381
107,111,99,1,2.204277,0.2684,3939.399269
107,111,98,1,2.200843,0.2702,4136.375908
107,111,97,3,2.35008,0.0678,13.764169
107,111,96,3,2.356062,0.0637,12.893476
107,111,95,0,2.405672,0.0454,5.724124
107,111,94,0,2.402854,0.0473,5.057757
107,111,93,0,2.405227,0.0457,3.33517
107,111,92,0,2.413383,0.0402,3.647296
107,111,91,0,2.39707,0.0512,5.455506
107,111,90,0,2.398108,0.0505,7.897852
107,111,89,0,2.362961,0.0742,5.815928
107,111,88,0,2.396032,0.0519,9.403185
107,111,87,0,2.361478,0.0752,10.255339
107,111,86,0,2.376605,0.065,5.436345
107,111,85,0,2.385503,0.059,4.064808
107,111,84,0,2.388766,0.0568,3.683554
107,111,83,0,2.369931,0.0695,11.661113
107,111,82,0,2.394846,0.0527,5.470374
107,111,81,0,2.393215,0.0538,8.00516
107,111,80,0,2.384317,0.0598,10.396329
93,125,199,0,2.290591,0.123,101.346791
93,125,198,0,2.295633,0.1196,103.951318
93,125,197,0,2.293557,0.121,98.812071
93,125,196,0,2.256927,0.1457,74.074717
93,125,195,0,2.284511,0.1271,101.449521
93,125,194,0,2.291184,0.1226,163.158611
93,125,193,0,2.277096,0.1321,160.291318
93,125,192,0,2.301862,0.1154,139.344554
93,125,191,0,2.309128,0.1105,136.310716
93,125,190,0,2.314171,0.1071,116.166258
93,125,189,0,2.34561,0.0859,102.378792
93,125,188,0,2.336712,0.0919,70.872867
93,125,187,0,2.335822,0.0925,105.533417
93,125,186,0,2.350949,0.0823,69.238875
93,125,185,0,2.337454,0.0914,57.929529
93,125,184,0,2.332263,0.0949,38.578026
93,125,183,0,2.345759,0.0858,163.000899
93,125,182,0,2.335971,0.0924,97.973811
93,125,181,0,2.336267,0.0922,70.861444
93,125,180,0,2.34131,0.0888,50.124494
93,125,179,0,2.323958,0.1005,29.334588
93,125,178,0,2.348576,0.0839,54.955353
93,125,177,0,2.317433,0.1049,38.519443
93,125,176,0,2.287032,0.1254,41.327582
93,125,175,0,2.307645,0.1115,67.037838
93,125,174,0,2.331818,0.0952,71.354275
93,125,173,0,2.328704,0.0973,253.081267
93,125,172,0,2.317433,0.1049,79.089713
93,125,171,2,2.271287,0.2343,1680.660527
93,125,170,2,2.226402,0.2578,1679.654663
93,125,169,2,2.26231,0.239,1466.189145
93,125,168,2,2.334699,0.2011,809.934689
93,125,167,2,2.265557,0.2373,1257.998143
93,125,166,2,2.267658,0.2362,2127.747064
93,125,165,2,2.232132,0.2548,2692.278605
93,125,164,2,2.194314,0.2746,1778.607011
93,125,163,2,2.212268,0.2652,2128.43308
93,125,162,2,2.188584,0.2776,3220.697973
93,125,161,3,2.339283,0.0752,17.676652
93,125,160,3,2.342493,0.073,15.976807
93,125,159,0,2.322475,0.1015,51.435149
93,125,158,0,2.317285,0.105,76.292176
93,125,157,0,2.331225,0.0956,58.735409
93,125,156,0,2.33167,0.0953,70.959411
93,125,155,0,2.284659,0.127,79.078787
93,125,154,0,2.29415,0.1206,98.487247
93,125,153,0,2.350652,0.0825,76.840468
93,125,152,0,2.310018,0.1099,60.178312
93,125,151,0,2.310018,0.1099,99.039856
93,125,150,0,2.316395,0.1056,37.168925
93,125,149,0,2.335674,0.0926,50.653563
93,125,148,0,2.32381,0.1006,51.321578
93,125,147,2,2.186674,0.2786,2475.540296
93,125,146,2,2.217807,0.2623,2349.84924
93,125,145,2,2.241682,0.2498,1274.50047
93,125,144,2,2.247985,0.2465,2307.331526
93,125,143,2,2.259445,0.2405,1301.817184
93,125,142,2,2.211695,0.2655,1855.965932
93,125,141,2,2.205965,0.2685,1679.229287
93,125,140,2,2.22411,0.259,1662.914805
93,125,139,2,2.26422,0.238,1652.72273
93,125,138,2,2.198707,0.2723,1745.460399
93,125,137,2,2.279118,0.2302,2424.934431
93,125,136,2,2.261546,0.2394,1347.162546
93,125,135,2,2.253333,0.2437,1753.315209
93,125,134,2,2.251041,0.2449,1677.915168
93,125,133,2,2.222582,0.2598,2087.516899
93,125,132,2,2.259063,0.2407,1475.774494
93,125,131,2,2.299555,0.2195,1303.887134
93,125,130,3,2.36963,0.0544,5.083912
93,125,129,1,2.162312,0.2904,3497.518336
93,125,128,1,2.168798,0.287,3935.410137
93,125,127,3,2.361898,0.0597,7.961429
93,125,126,0,2.272202,0.1354,117.923402
93,125,125,0,2.292816,0.1215,97.53489
93,125,124,0,2.276799,0.1323,68.072233
93,125,123,0,2.30379,0.1141,155.027948
93,125,122,0,2.313281,0.1077,43.484051
93,125,121,0,2.325145,0.0997,50.630242
93,125,120,0,2.315505,0.1062,30.672558
93,125,119,0,2.301417,0.1157,47.068461
93,125,118,0,2.292964,0.1214,44.220128
93,125,117,0,2.276058,0.1328,47.428567
93,125,116,0,2.323069,0.1011,100.20514
93,125,115,0,2.276502,0.1325,57.270371
93,125,114,0,2.31684,0.1053,54.496674
93,125,113,2,2.150575,0.2975,5315.449544
93,125,112,2,2.121925,0.3125,5582.516302
93,125,111,2,2.135104,0.3056,5645.858638
93,125,110,2,2.122116,0.3124,5562.755861
93,125,109,2,2.136441,0.3049,5549.322952
93,125,108,2,2.175596,0.2844,5326.231025
93,125,107,2,2.178843,0.2827,5319.980005
93,125,106,2,2.153822,0.2958,5550.473072
93,125,105,2,2.122689,0.3121,5619.659473
93,125,104,2,2.21265,0.265,4059.756633
93,125,103,2,2.237289,0.2521,5093.895133
93,125,102,2,2.253906,0.2434,2865.101421
93,125,101,2,2.307768,0.2152,2466.380057
93,125,100,2,2.331834,0.2026,2221.876932
93,125,99,3,2.36788,0.0556,8.076515
93,125,98,3,2.36146,0.06,10.785741
93,125,97,3,2.374299,0.0512,13.685794
93,125,96,2,2.257153,0.2417,2089.055606
93,125,95,2,2.218953,0.2617,3196.612549
93,125,94,2,2.204246,0.2694,3372.329487
93,125,93,2,2.232132,0.2548,2946.388427
93,125,92,2,2.315217,0.2113,2120.947898
93,125,91,2,2.243019,0.2491,2646.427495
93,125,90,2,2.276635,0.2315,2860.882361
93,125,89,2,2.218762,0.2618,3279.668888
93,125,88,2,2.252187,0.2443,4104.025022
93,125,87,2,2.307386,0.2154,2255.744982
93,125,86,3,2.362044,0.0596,6.976314
93,125,85,3,2.36963,0.0544,7.075921
93,125,84,3,2.365983,0.0569,7.748185
93,125,83,0,2.396181,0.0518,3.493759
93,125,82,0,2.385058,0.0593,7.971389
93,125,81,0,2.392028,0.0546,19.016474
93,125,80,0,2.391287,0.0551,16.510872
107,131,199,0,2.355991,0.0789,28.672133
107,131,198,0,2.363703,0.0737,60.924223
107,131,197,0,2.34131,0.0888,62.937574
107,131,196,0,2.360737,0.0757,46.142381
107,131,195,0,2.315802,0.106,30.338213
