"X","Y","Z","facies","density","porosity","permeability","Vp","Vs","Ip","Is"
83,45,108,"1",2.17967,0.2813,5213.507468,2.159249,1.290189,4.70645026783,2.81218625763
83,45,109,"1",2.165555,0.2887,5065.006418,2.152766,1.279078,4.66193317513,2.76991375829
83,45,110,"1",2.187682,0.2771,5122.830659,2.16328,1.296856,4.73256871696,2.837108527792
83,45,111,"1",2.183485,0.2793,4310.324828,2.161021,1.293266,4.718556938185,2.82382691201
83,45,112,"1",2.19989,0.2707,3819.618604,2.169292,1.307188,4.77220377788,2.87566980932
83,45,113,"1",2.198936,0.2712,4127.052561,2.168853,1.306386,4.769168940408,2.872659205296
83,45,114,"0",2.355991,0.0789,44.202822,3.071173,1.475351,7.235655947443,3.475913677841
83,45,115,"0",2.366224,0.072,10.284188,3.121813,1.519002,7.386908844112,3.594298988448
83,45,116,"0",2.342644,0.0879,27.657314,3.006032,1.4192,7.042062828608,3.3246803648
83,45,117,"3",2.356499,0.0634,14.88504,3.073673,1.477506,7.243107350827,3.481741411494
83,45,118,"3",2.342931,0.0727,14.366468,3.007419,1.420395,7.046175205089,3.327887477745
83,45,119,"1",2.212288,0.2642,4251.478626,2.176278,1.318486,4.814553704064,2.916870755968
83,45,120,"0",2.406265,0.045,5.720671,3.325885,1.694913,8.002960669525,4.078409829945
83,45,121,"0",2.419464,0.0361,4.241495,3.395251,1.754707,8.214687565464,4.245450417048
83,45,122,"0",2.413235,0.0403,5.847685,3.362385,1.726376,8.114225165475,4.16615098636
83,45,123,"0",2.419167,0.0363,9.218749,3.393681,1.753353,8.209881083727,4.241653716951
83,45,124,"0",2.393363,0.0537,12.773208,3.259089,1.637335,7.800183026307,3.918737007605
83,45,125,"0",2.374084,0.0667,11.925044,3.161124,1.552889,7.504773910416,3.686688928676
83,45,126,"0",2.374825,0.0662,11.144228,3.164852,1.556102,7.5159696509,3.69546993215
83,45,127,"0",2.374232,0.0666,12.798822,3.161869,1.553531,7.507010559608,3.688443013192
83,45,128,"0",2.386096,0.0586,8.197756,3.221906,1.605283,7.687777018976,3.830359345168
83,45,129,"0",2.376308,0.0652,4.127224,3.172316,1.562536,7.538399889328,3.713066797088
83,45,130,"0",2.404337,0.0463,15.385797,3.31584,1.686254,7.97239679808,4.054322883598
83,45,131,"0",2.396922,0.0513,11.475986,3.277416,1.653133,7.855710513552,3.962430856626
83,45,132,"0",2.360292,0.076,9.223739,3.092382,1.493633,7.298924495544,3.525410020836
83,45,133,"0",2.357919,0.0776,10.259117,3.080667,1.483535,7.263963251973,3.498055363665
83,45,134,"0",2.361182,0.0754,18.403906,3.096784,1.497427,7.312070638688,3.535697678714
83,45,135,"0",2.364148,0.0734,23.70664,3.111489,1.510103,7.356020496372,3.570106987244
83,45,136,"0",2.380164,0.0626,15.098368,3.191784,1.579318,7.596969372576,3.759035848152
83,45,137,"0",2.367262,0.0713,24.091287,3.126984,1.52346,7.402390397808,3.60642896652
83,45,138,"0",2.349614,0.0832,18.371305,3.039922,1.448413,7.142643290108,3.403211462582
83,45,139,"0",2.372008,0.0681,5.795488,3.150705,1.543908,7.47349746564,3.662162127264
83,45,140,"0",2.377495,0.0644,13.3024,3.178297,1.567692,7.556385226015,3.72717989154
83,45,141,"0",2.35525,0.0794,11.438524,3.067527,1.472208,7.22479296675,3.467417892
83,45,142,"0",2.365631,0.0724,20.031801,3.11886,1.516458,7.37807190066,3.587380054998
83,45,143,"0",2.346352,0.0854,6.309515,3.024024,1.434709,7.095424760448,3.366332331568
83,45,144,"0",2.349169,0.0835,12.343548,3.03775,1.446541,7.13618812975,3.398169274429
83,45,145,"0",2.362961,0.0742,21.37027,3.1056,1.505028,7.3384116816,3.556322467908
83,45,146,"3",2.35577,0.0639,6.268751,3.070084,1.474412,7.23241178468,3.47337555724
83,45,147,"3",2.359855,0.0611,5.709591,3.090223,1.491772,7.292478197665,3.52036561306
83,45,148,"0",2.378681,0.0636,19.341939,3.184286,1.572854,7.574400606766,3.741317925574
83,45,149,"0",2.391287,0.0551,24.056919,3.248433,1.62815,7.767935603271,3.89337392905
83,45,150,"0",2.388024,0.0573,19.821203,3.23174,1.61376,7.71747268176,3.85369761024
83,45,151,"0",2.3858,0.0588,11.870527,3.220395,1.60398,7.683218391,3.826775484
83,45,152,"0",2.396032,0.0519,18.237277,3.272827,1.649177,7.841798222464,3.951480865664
83,45,153,"0",2.365927,0.0722,13.060807,3.120336,1.51773,7.382487191472,3.59083838571
83,45,154,"3",2.374737,0.0509,5.047043,3.164407,1.555718,7.514634385959,3.694421096166
83,45,155,"3",2.382324,0.0457,5.410944,3.202725,1.588749,7.6299286329,3.784914872676
83,45,156,"0",2.389952,0.056,5.530737,3.241597,1.622256,7.747261233344,3.877113971712
83,45,157,"0",2.363851,0.0736,17.840212,3.110016,1.508834,7.351614431616,3.566658759734
83,45,158,"0",2.372898,0.0675,22.550179,3.155167,1.547754,7.486889463966,3.672662371092
83,45,159,"0",2.365779,0.0723,40.599436,3.119598,1.517094,7.380279436842,3.589109126226
83,45,160,"0",2.375419,0.0658,41.701339,3.167836,1.558674,7.524937823284,3.702503834406
83,45,161,"0",2.39277,0.0541,50.927224,3.256042,1.634708,7.79095961634,3.91148026116
83,45,162,"3",2.361022,0.0603,10.926725,3.095994,1.496747,7.309709945868,3.533852595434
83,45,163,"1",2.168225,0.2873,3145.502249,2.15407,1.281195,4.67050842575,2.777919028875
83,45,164,"1",2.149532,0.2971,3430.836328,2.146052,1.267252,4.613007447664,2.723998726064
83,45,165,"1",2.186919,0.2775,3324.834252,2.162876,1.296204,4.730034619044,2.834693155476
83,45,166,"1",2.176428,0.283,3106.991034,2.15785,1.287654,4.6964051598,2.802486219912
83,45,167,"1",2.18482,0.2786,3186.911475,2.16175,1.294411,4.723034635,2.82805504102
83,45,168,"1",2.168798,0.287,3188.306026,2.154344,1.281648,4.672336958512,2.779635619104
83,45,169,"1",2.177763,0.2823,3308.719874,2.158433,1.288699,4.700555525379,2.806481000337
83,45,170,"1",2.19493,0.2733,2999.922256,2.166951,1.30301,4.75630575843,2.8600157393
83,45,171,"1",2.180815,0.2807,2842.496902,2.15973,1.291081,4.70997157995,2.815608811015
83,45,172,"3",2.350955,0.0672,12.222217,3.046473,1.45406,7.162120931715,3.4184296273
83,45,173,"3",2.352706,0.066,12.888429,3.055044,1.461448,7.187620349064,3.438357478288
83,45,174,"3",2.352122,0.0664,12.187089,3.052185,1.458983,7.17911148657,3.431706011926
83,45,175,"2",2.150384,0.2976,2867.543402,2.127483,1.260876,4.574905403472,2.711367576384
83,45,176,"2",2.19164,0.276,3687.652591,2.146097,1.293446,4.70347202908,2.83476799144
83,45,177,"2",2.188011,0.2779,2891.81163,2.144204,1.29031,4.691541938244,2.82321247341
83,45,178,"2",2.204437,0.2693,1925.129726,2.152381,1.304508,4.744788314497,2.875705701996
83,45,179,"2",2.192404,0.2756,2392.048605,2.146486,1.294104,4.705964492344,2.837198786016
83,45,180,"2",2.212077,0.2653,2864.50774,2.156774,1.311633,4.770950159598,2.901433191741
83,45,181,"2",2.202336,0.2704,2349.254135,2.151234,1.302604,4.737740082624,2.868771682944
83,45,182,"2",2.243019,0.2491,2513.622181,2.174653,1.341952,4.877787997407,3.010023833088
83,45,183,"2",2.183045,0.2805,3725.975544,2.141638,1.286074,4.67529212771,2.80755741533
83,45,184,"2",2.148283,0.2987,3373.261425,2.126555,1.259309,4.568441955065,2.705352116447
83,45,185,"2",2.093275,0.3275,4894.856902,2.107709,1.22376,4.412014556975,2.561666214
83,45,186,"2",2.170057,0.2873,4431.49231,2.135862,1.275739,4.634942284134,2.768426347123
83,45,187,"2",2.173304,0.2856,3950.936048,2.137388,1.278339,4.645193889952,2.778219262056
83,45,188,"2",2.207111,0.2679,2444.330912,2.15396,1.30701,4.75402880956,2.88471614811
83,45,189,"2",2.256007,0.2423,2359.391443,2.183229,1.356005,4.925379906603,3.059156772035
83,45,190,"2",2.212077,0.2653,2460.08436,2.156774,1.311633,4.770950159598,2.901433191741
83,45,191,"2",2.202718,0.2702,3620.595439,2.151405,1.302929,4.73893851879,2.869985161022
83,45,192,"2",2.210358,0.2662,3641.245828,2.155818,1.310036,4.765129562844,2.895648552888
83,45,193,"2",2.138924,0.3036,3245.338486,2.123045,1.252767,4.54103190358,2.679573402708
83,45,194,"0",2.345907,0.0857,30.434768,3.021861,1.432844,7.089004872927,3.361318769508
83,45,195,"0",2.346797,0.0851,28.724998,3.026188,1.436574,7.101848919836,3.371347553478
83,45,196,"0",2.34472,0.0865,20.479531,3.016098,1.427876,7.07190530256,3.34796941472
83,45,197,"0",2.391435,0.055,29.487639,3.249194,1.628805,7.77023625339,3.895181285175
83,45,198,"0",2.364741,0.073,20.409389,3.114436,1.512644,7.364834501076,3.577011285204
83,45,199,"0",2.346945,0.085,38.957403,3.02691,1.437196,7.10399128995,3.37301996622
83,45,80,"0",2.349763,0.0831,10.77879,3.040646,1.449037,7.144797466898,3.404893528231
83,45,81,"0",2.378088,0.064,9.791269,3.18129,1.570272,7.56538757352,3.734244999936
83,45,82,"0",2.353322,0.0807,7.884243,3.058063,1.46405,7.196606935286,3.4453810741
83,45,83,"0",2.384465,0.0597,3.614648,3.213601,1.598124,7.662719108465,3.81067074366
83,45,84,"0",2.394401,0.053,5.815901,3.264427,1.641936,7.816347273227,3.931453200336
83,45,85,"0",2.398405,0.0503,4.333562,3.285075,1.659734,7.878940305375,3.98071432427
83,45,86,"0",2.357029,0.0782,6.117233,3.076283,1.479756,7.250888243207,3.487827804924
83,45,87,"0",2.349911,0.083,10.261952,3.04137,1.449661,7.14694881807,3.406574330171
83,45,88,"0",2.361182,0.0754,9.223123,3.096784,1.497427,7.312070638688,3.535697678714
83,45,89,"0",2.365334,0.0726,7.846808,3.117385,1.515186,7.37365673159,3.583920962124
83,45,90,"0",2.391287,0.0551,2.787514,3.248433,1.62815,7.767935603271,3.89337392905
83,45,91,"0",2.389507,0.0563,7.984836,3.23932,1.620294,7.74037781524,3.871703855058
83,45,92,"0",2.3901,0.0559,5.884614,3.242356,1.622911,7.7495550756,3.8789195811
83,45,93,"0",2.394104,0.0532,6.77924,3.262901,1.640621,7.811724335704,3.927817298584
83,45,94,"0",2.393956,0.0533,7.481299,3.262138,1.639963,7.809414837928,3.925999263628
83,45,95,"0",2.365779,0.0723,10.40519,3.119598,1.517094,7.380279436842,3.589109126226
83,45,96,"0",2.383575,0.0603,13.241281,3.209079,1.594226,7.649080477425,3.79995723795
83,45,97,"3",2.368317,0.0553,6.311404,3.132247,1.527997,7.418153818299,3.618781271049
83,45,98,"3",2.369485,0.0545,5.710722,3.138076,1.533022,7.43562401086,3.63247263367
83,45,99,"1",2.149341,0.2972,5311.901339,2.145969,1.267112,4.612419156429,2.723455773192
83,65,100,"0",2.37008,0.0694,3.63838,3.141052,1.535587,7.44454452416,3.63946403696
83,65,100,"0",2.37008,0.0694,3.63838,3.141052,1.535587,7.44454452416,3.63946403696
83,65,101,"0",2.380164,0.0626,5.205243,3.191784,1.579318,7.596969372576,3.759035848152
83,65,101,"0",2.380164,0.0626,5.205243,3.191784,1.579318,7.596969372576,3.759035848152
83,65,102,"0",2.386393,0.0584,10.257936,3.223417,1.606586,7.692339764881,3.833945584298
83,65,102,"0",2.386393,0.0584,10.257936,3.223417,1.606586,7.692339764881,3.833945584298
83,65,103,"0",2.341161,0.0889,5.843755,2.998857,1.413015,7.020807052977,3.308095610415
83,65,103,"0",2.341161,0.0889,5.843755,2.998857,1.413015,7.020807052977,3.308095610415
83,65,104,"0",2.363703,0.0737,4.349907,3.10928,1.508199,7.34941446384,3.564934500897
83,65,104,"0",2.363703,0.0737,4.349907,3.10928,1.508199,7.34941446384,3.564934500897
83,65,105,"0",2.330335,0.0962,12.399666,2.946863,1.368196,6.867177989105,3.18835502566
83,65,105,"0",2.330335,0.0962,12.399666,2.946863,1.368196,6.867177989105,3.18835502566
83,65,106,"0",2.355695,0.0791,6.345575,3.069714,1.474094,7.23130992123,3.47251586533
83,65,106,"0",2.355695,0.0791,6.345575,3.069714,1.474094,7.23130992123,3.47251586533
83,65,107,"0",2.357771,0.0777,8.731623,3.079936,1.482905,7.261783782656,3.496350404755
83,65,107,"0",2.357771,0.0777,8.731623,3.079936,1.482905,7.261783782656,3.496350404755
83,65,108,"0",2.320844,0.1026,38.399008,2.901827,1.329375,6.734687781988,3.0852719925
83,65,108,"0",2.320844,0.1026,38.399008,2.901827,1.329375,6.734687781988,3.0852719925
83,65,109,"0",2.343386,0.0874,26.237352,3.009624,1.422296,7.052710746864,3.332988534256
83,65,109,"0",2.343386,0.0874,26.237352,3.009624,1.422296,7.052710746864,3.332988534256
83,65,110,"0",2.371859,0.0682,9.212426,3.149962,1.543267,7.471265719358,3.660411723353
83,65,110,"0",2.371859,0.0682,9.212426,3.149962,1.543267,7.471265719358,3.660411723353
83,65,111,"0",2.348576,0.0839,17.993266,3.034857,1.444047,7.127592313632,3.391454127072
83,65,111,"0",2.348576,0.0839,17.993266,3.034857,1.444047,7.127592313632,3.391454127072
83,65,112,"3",2.352998,0.0658,10.236701,3.056474,1.46268,7.191877209052,3.44168311464
83,65,112,"3",2.352998,0.0658,10.236701,3.056474,1.46268,7.191877209052,3.44168311464
83,65,113,"3",2.365983,0.0569,10.140982,3.120612,1.517968,7.383314941596,3.591486482544
83,65,113,"3",2.365983,0.0569,10.140982,3.120612,1.517968,7.383314941596,3.591486482544
83,65,114,"1",2.182531,0.2798,4357.726806,2.160495,1.292448,4.715347312845,2.820807825888
83,65,114,"1",2.182531,0.2798,4357.726806,2.160495,1.292448,4.715347312845,2.820807825888
83,65,115,"1",2.203514,0.2688,4759.814197,2.171279,1.310426,4.784443674406,2.887542036964
83,65,115,"1",2.203514,0.2688,4759.814197,2.171279,1.310426,4.784443674406,2.887542036964
83,65,116,"1",2.168607,0.2871,3993.558035,2.154253,1.281497,4.671728135571,2.779063364679
83,65,116,"1",2.168607,0.2871,3993.558035,2.154253,1.281497,4.671728135571,2.779063364679
83,65,117,"1",2.199127,0.2711,3790.094164,2.168941,1.306547,4.769776714507,2.873262784469
83,65,117,"1",2.199127,0.2711,3790.094164,2.168941,1.306547,4.769776714507,2.873262784469
83,65,118,"3",2.364232,0.0581,6.481731,3.111907,1.510464,7.357270110424,3.571087323648
83,65,118,"3",2.364232,0.0581,6.481731,3.111907,1.510464,7.357270110424,3.571087323648
83,65,119,"2",2.258108,0.2412,2692.030649,2.184489,1.358255,4.932812086812,3.06708648154
83,65,119,"2",2.258108,0.2412,2692.030649,2.184489,1.358255,4.932812086812,3.06708648154
83,65,120,"0",2.368152,0.0707,14.886754,3.131422,1.527285,7.415683272144,3.61684302732
83,65,120,"0",2.368152,0.0707,14.886754,3.131422,1.527285,7.415683272144,3.61684302732
83,65,121,"0",2.384613,0.0596,19.236232,3.214356,1.598775,7.664995104228,3.812459649075
83,65,121,"0",2.384613,0.0596,19.236232,3.214356,1.598775,7.664995104228,3.812459649075
83,65,122,"0",2.395143,0.0525,12.083145,3.268243,1.645226,7.827909343749,3.940551537318
83,65,122,"0",2.395143,0.0525,12.083145,3.268243,1.645226,7.827909343749,3.940551537318
83,65,123,"0",2.358661,0.0771,21.128078,3.084325,1.486688,7.274877088825,3.506593004768
83,65,123,"0",2.358661,0.0771,21.128078,3.084325,1.486688,7.274877088825,3.506593004768
83,65,124,"0",2.402854,0.0473,10.553099,3.308129,1.679607,7.948951000166,4.035850398378
83,65,124,"0",2.402854,0.0473,10.553099,3.308129,1.679607,7.948951000166,4.035850398378
83,65,125,"0",2.374677,0.0663,12.709252,3.164106,1.555459,7.513729743762,3.693712711743
83,65,125,"0",2.374677,0.0663,12.709252,3.164106,1.555459,7.513729743762,3.693712711743
83,65,126,"0",2.356733,0.0784,10.40471,3.074822,1.478497,7.246534476526,3.484422670301
83,65,126,"0",2.356733,0.0784,10.40471,3.074822,1.478497,7.246534476526,3.484422670301
83,65,127,"0",2.391287,0.0551,13.461083,3.248433,1.62815,7.767935603271,3.89337392905
83,65,127,"0",2.391287,0.0551,13.461083,3.248433,1.62815,7.767935603271,3.89337392905
83,65,128,"0",2.364148,0.0734,14.800282,3.111489,1.510103,7.356020496372,3.570106987244
83,65,128,"0",2.364148,0.0734,14.800282,3.111489,1.510103,7.356020496372,3.570106987244
83,65,129,"0",2.366521,0.0718,17.988295,3.123289,1.520275,7.391329007569,3.597762713275
83,65,129,"0",2.366521,0.0718,17.988295,3.123289,1.520275,7.391329007569,3.597762713275
83,65,130,"0",2.374529,0.0664,9.934751,3.16336,1.554817,7.51149005744,3.691958056193
83,65,130,"0",2.374529,0.0664,9.934751,3.16336,1.554817,7.51149005744,3.691958056193
83,65,131,"0",2.37097,0.0688,10.360244,3.145505,1.539425,7.45789798985,3.64993049225
83,65,131,"0",2.37097,0.0688,10.360244,3.145505,1.539425,7.45789798985,3.64993049225
83,65,132,"0",2.373194,0.0673,5.426215,3.156656,1.549037,7.491357079264,3.676165314178
83,65,132,"0",2.373194,0.0673,5.426215,3.156656,1.549037,7.491357079264,3.676165314178
83,65,133,"0",2.363999,0.0735,13.385358,3.110752,1.509468,7.353814617248,3.568380842532
83,65,133,"0",2.363999,0.0735,13.385358,3.110752,1.509468,7.353814617248,3.568380842532
83,65,134,"0",2.389655,0.0562,5.818861,3.240079,1.620948,7.742670982745,3.87350649294
83,65,134,"0",2.389655,0.0562,5.818861,3.240079,1.620948,7.742670982745,3.87350649294
83,65,135,"0",2.384465,0.0597,28.751466,3.213601,1.598124,7.662719108465,3.81067074366
83,65,135,"0",2.384465,0.0597,28.751466,3.213601,1.598124,7.662719108465,3.81067074366
83,65,136,"0",2.384168,0.0599,5.162761,3.212093,1.596824,7.658169343624,3.807096682432
83,65,136,"0",2.384168,0.0599,5.162761,3.212093,1.596824,7.658169343624,3.807096682432
83,65,137,"0",2.395736,0.0521,6.793037,3.271299,1.64786,7.837168781064,3.94783752496
83,65,137,"0",2.395736,0.0521,6.793037,3.271299,1.64786,7.837168781064,3.94783752496
83,65,138,"0",2.383723,0.0602,7.868537,3.209832,1.594875,7.651350364536,3.801740219625
83,65,138,"0",2.383723,0.0602,7.868537,3.209832,1.594875,7.651350364536,3.801740219625
83,65,139,"0",2.368597,0.0704,2.678151,3.133642,1.529199,7.422335040274,3.622056163803
83,65,139,"0",2.368597,0.0704,2.678151,3.133642,1.529199,7.422335040274,3.622056163803
83,65,140,"0",2.39099,0.0553,5.749261,3.246913,1.626839,7.76333651387,3.88975578061
83,65,140,"0",2.39099,0.0553,5.749261,3.246913,1.626839,7.76333651387,3.88975578061
83,65,141,"0",2.364296,0.0733,7.845579,3.112225,1.510738,7.3582211186,3.571831810448
83,65,141,"0",2.364296,0.0733,7.845579,3.112225,1.510738,7.3582211186,3.571831810448
83,65,142,"0",2.394104,0.0532,5.504438,3.262901,1.640621,7.811724335704,3.927817298584
83,65,142,"0",2.394104,0.0532,5.504438,3.262901,1.640621,7.811724335704,3.927817298584
83,65,143,"0",2.385058,0.0593,13.331223,3.216619,1.600726,7.671822878902,3.817824352108
83,65,143,"0",2.385058,0.0593,13.331223,3.216619,1.600726,7.671822878902,3.817824352108
83,65,144,"0",2.39796,0.0506,12.655812,3.282776,1.657753,7.87196553696,3.97522538388
83,65,144,"0",2.39796,0.0506,12.655812,3.282776,1.657753,7.87196553696,3.97522538388
83,65,145,"0",2.379719,0.0629,5.162582,3.189533,1.577378,7.590192281227,3.753716396782
83,65,145,"0",2.379719,0.0629,5.162582,3.189533,1.577378,7.590192281227,3.753716396782
83,65,146,"0",2.388766,0.0568,26.772566,3.235529,1.617026,7.728921667214,3.862696729916
83,65,146,"0",2.388766,0.0568,26.772566,3.235529,1.617026,7.728921667214,3.862696729916
83,65,147,"0",2.393808,0.0534,5.822775,3.261376,1.639306,7.807107959808,3.924183817248
83,65,147,"0",2.393808,0.0534,5.822775,3.261376,1.639306,7.807107959808,3.924183817248
83,65,148,"0",2.378978,0.0634,13.255008,3.185784,1.574146,7.578910048752,3.744858702788
83,65,148,"0",2.378978,0.0634,13.255008,3.185784,1.574146,7.578910048752,3.744858702788
83,65,149,"0",2.332115,0.095,11.330524,2.955364,1.375524,6.89224871486,3.20788015326
83,65,149,"0",2.332115,0.095,11.330524,2.955364,1.375524,6.89224871486,3.20788015326
83,65,150,"0",2.361775,0.075,18.602015,3.099721,1.499959,7.320843564775,3.542565667225
83,65,150,"0",2.361775,0.075,18.602015,3.099721,1.499959,7.320843564775,3.542565667225
83,65,151,"0",2.332412,0.0948,24.121261,2.956783,1.376747,6.896436150596,3.211141223764
83,65,151,"0",2.332412,0.0948,24.121261,2.956783,1.376747,6.896436150596,3.211141223764
83,65,152,"0",2.343237,0.0875,77.950696,3.008905,1.421676,7.050577525485,3.331323805212
83,65,152,"0",2.343237,0.0875,77.950696,3.008905,1.421676,7.050577525485,3.331323805212
83,65,153,"0",2.346055,0.0856,44.207912,3.022582,1.433465,7.09114361401,3.362987730575
83,65,153,"0",2.346055,0.0856,44.207912,3.022582,1.433465,7.09114361401,3.362987730575
83,65,154,"0",2.317878,0.1046,64.146062,2.887857,1.317333,6.693700207446,3.053417179374
83,65,154,"0",2.317878,0.1046,64.146062,2.887857,1.317333,6.693700207446,3.053417179374
83,65,155,"0",2.337157,0.0916,67.801609,2.979549,1.396371,6.963673802193,3.263538257247
83,65,155,"0",2.337157,0.0916,67.801609,2.979549,1.396371,6.963673802193,3.263538257247
83,65,156,"0",2.354508,0.0799,51.189395,3.063884,1.469068,7.213939389072,3.458932358544
83,65,156,"0",2.354508,0.0799,51.189395,3.063884,1.469068,7.213939389072,3.458932358544
83,65,157,"0",2.347686,0.0845,44.198751,3.03052,1.440308,7.11470937672,3.381390927288
83,65,157,"0",2.347686,0.0845,44.198751,3.03052,1.440308,7.11470937672,3.381390927288
83,65,158,"0",2.32559,0.0994,57.904191,2.924281,1.34873,6.80067865079,3.1365930007
83,65,158,"0",2.32559,0.0994,57.904191,2.924281,1.34873,6.80067865079,3.1365930007
83,65,159,"0",2.360737,0.0757,61.156131,3.094582,1.49553,7.305494226934,3.53055300561
83,65,159,"0",2.360737,0.0757,61.156131,3.094582,1.49553,7.305494226934,3.53055300561
83,65,160,"0",2.329297,0.0969,41.185088,2.941912,1.363928,6.852586795864,3.176993398616
83,65,160,"0",2.329297,0.0969,41.185088,2.941912,1.363928,6.852586795864,3.176993398616
83,65,161,"0",2.326924,0.0985,24.198587,2.930619,1.354194,6.819327685956,3.151106519256
83,65,161,"0",2.326924,0.0985,24.198587,2.930619,1.354194,6.819327685956,3.151106519256
83,65,162,"0",2.310167,0.1098,73.468302,2.851768,1.286224,6.588060325256,2.971392239408
83,65,162,"0",2.310167,0.1098,73.468302,2.851768,1.286224,6.588060325256,2.971392239408
83,65,163,"0",2.3247,0.1,38.507028,2.920061,1.345093,6.7882658067,3.1269376971
83,65,163,"0",2.3247,0.1,38.507028,2.920061,1.345093,6.7882658067,3.1269376971
83,65,164,"0",2.331818,0.0952,44.094051,2.953946,1.374301,6.888064453828,3.204619809218
83,65,164,"0",2.331818,0.0952,44.094051,2.953946,1.374301,6.888064453828,3.204619809218
83,65,165,"0",2.340568,0.0893,20.906436,2.995991,1.410544,7.012320662888,3.301474148992
83,65,165,"0",2.340568,0.0893,20.906436,2.995991,1.410544,7.012320662888,3.301474148992
83,65,166,"0",2.315357,0.1063,59.135735,2.876022,1.307131,6.659017669854,3.026474910767
83,65,166,"0",2.315357,0.1063,59.135735,2.876022,1.307131,6.659017669854,3.026474910767
83,65,167,"0",2.341903,0.0884,30.76876,3.002443,1.416106,7.031430269029,3.316382889718
83,65,167,"0",2.341903,0.0884,30.76876,3.002443,1.416106,7.031430269029,3.316382889718
83,65,168,"0",2.345759,0.0858,60.819102,3.02114,1.432223,7.08686634526,3.359649992257
83,65,168,"0",2.345759,0.0858,60.819102,3.02114,1.432223,7.08686634526,3.359649992257
83,65,169,"0",2.314022,0.1072,95.547648,2.869771,1.301742,6.640713228962,3.012259626324
83,65,169,"0",2.314022,0.1072,95.547648,2.869771,1.301742,6.640713228962,3.012259626324
83,65,170,"3",2.362335,0.0594,10.438305,3.102497,1.502352,7.329137250495,3.54905871192
83,65,170,"3",2.362335,0.0594,10.438305,3.102497,1.502352,7.329137250495,3.54905871192
83,65,171,"3",2.35577,0.0639,10.159211,3.070084,1.474412,7.23241178468,3.47337555724
83,65,171,"3",2.35577,0.0639,10.159211,3.070084,1.474412,7.23241178468,3.47337555724
83,65,172,"0",2.322327,0.1016,79.05876,2.90883,1.335411,6.75525444741,3.101261021397
83,65,172,"0",2.322327,0.1016,79.05876,2.90883,1.335411,6.75525444741,3.101261021397
83,65,173,"0",2.385058,0.0593,53.994559,3.216619,1.600726,7.671822878902,3.817824352108
83,65,173,"0",2.385058,0.0593,53.994559,3.216619,1.600726,7.671822878902,3.817824352108
83,65,174,"0",2.346055,0.0856,30.824071,3.022582,1.433465,7.09114361401,3.362987730575
83,65,174,"0",2.346055,0.0856,30.824071,3.022582,1.433465,7.09114361401,3.362987730575
83,65,175,"0",2.345462,0.086,43.466032,3.019699,1.43098,7.082589255938,3.35630921276
83,65,175,"0",2.345462,0.086,43.466032,3.019699,1.43098,7.082589255938,3.35630921276
83,65,176,"0",2.349318,0.0834,56.620018,3.038474,1.447165,7.138341660732,3.39985078347
83,65,176,"0",2.349318,0.0834,56.620018,3.038474,1.447165,7.138341660732,3.39985078347
83,65,177,"0",2.364148,0.0734,53.705653,3.111489,1.510103,7.356020496372,3.570106987244
83,65,177,"0",2.364148,0.0734,53.705653,3.111489,1.510103,7.356020496372,3.570106987244
83,65,178,"0",2.361182,0.0754,38.479551,3.096784,1.497427,7.312070638688,3.535697678714
83,65,178,"0",2.361182,0.0754,38.479551,3.096784,1.497427,7.312070638688,3.535697678714
83,65,179,"0",2.354953,0.0796,96.116954,3.06607,1.470952,7.22045074471,3.464022825256
83,65,179,"0",2.354953,0.0796,96.116954,3.06607,1.470952,7.22045074471,3.464022825256
83,65,180,"0",2.335526,0.0927,65.587337,2.971708,1.389613,6.940501298408,3.245477291438
83,65,180,"0",2.335526,0.0927,65.587337,2.971708,1.389613,6.940501298408,3.245477291438
83,65,181,"0",2.342644,0.0879,98.455504,3.006032,1.4192,7.042062828608,3.3246803648
83,65,181,"0",2.342644,0.0879,98.455504,3.006032,1.4192,7.042062828608,3.3246803648
83,65,182,"0",2.346945,0.085,50.122186,3.02691,1.437196,7.10399128995,3.37301996622
83,65,182,"0",2.346945,0.085,50.122186,3.02691,1.437196,7.10399128995,3.37301996622
83,65,183,"0",2.337009,0.0917,163.719346,2.978835,1.395756,6.961564204515,3.261894333804
83,65,183,"0",2.337009,0.0917,163.719346,2.978835,1.395756,6.961564204515,3.261894333804
83,65,184,"0",2.296523,0.119,50.502165,2.788731,1.231886,6.404384882313,2.829054532378
83,65,184,"0",2.296523,0.119,50.502165,2.788731,1.231886,6.404384882313,2.829054532378
83,65,185,"0",2.3247,0.1,73.872024,2.920061,1.345093,6.7882658067,3.1269376971
83,65,185,"0",2.3247,0.1,73.872024,2.920061,1.345093,6.7882658067,3.1269376971
83,65,186,"0",2.307349,0.1117,95.508055,2.838664,1.274929,6.549788541736,2.941706153221
83,65,186,"0",2.307349,0.1117,95.508055,2.838664,1.274929,6.549788541736,2.941706153221
83,65,187,"0",2.320548,0.1028,63.148058,2.900427,1.328168,6.730580073996,3.082077596064
83,65,187,"0",2.320548,0.1028,63.148058,2.900427,1.328168,6.730580073996,3.082077596064
83,65,188,"0",2.314764,0.1067,104.14298,2.873242,1.304735,6.650877144888,3.02015360754
83,65,188,"0",2.314764,0.1067,104.14298,2.873242,1.304735,6.650877144888,3.02015360754
